Kategori,Başlık,İçerik,Tarih
Kişisel,Sonuçlar açıklandı: Boğaziçi'ni kazandım!,"Herkese selam, sınav sonuçlarının açıklandığı o heyecanlı gün geldi çattı. Hayalini kurduğum Boğaziçi Üniversitesi İşletme bölümünü kazandığımı bildirmekten büyük mutluluk duyuyorum! Emeklerim boşa gitmedi. Bu süreçte bana destek olan herkese çok teşekkür ederim.",2025-10-31 23:43:30
Kişisel,Artık resmen şoförüm!,"Selamlar, sonunda o korkulu rüya bitti ve direksiyon sınavını geçtim! Artık benim de bir ehliyetim var. Trafikte beni görürseniz dikkatli olun, şaka bir yana çok mutluyum. İlk uzun yolumu planlamak için sabırsızlanıyorum.",2025-10-31 23:43:30
Kişisel,İnanılmaz bir haber: Fotoğraf yarışmasını kazandım!,"Merhaba, sizlerle inanılmaz bir mutluluğu paylaşmak istiyorum. Katıldığım ulusal fotoğraf yarışmasında ""Doğa"" kategorisinde birincilik ödülü aldım! Fotoğrafımın sergilenecek olması beni çok gururlandırdı. Bu hobiye olan tutkumun takdir edilmesi harika bir duygu.",2025-10-31 23:43:30
Kişisel,Aile yadigarı arsamızı satma kararı aldık,"Sevgili akrabalar, sizlere önemli bir konuda danışmak ve bilgi vermek için yazıyorum. Dedemizden kalan köydeki arsayı, bakım zorlukları ve ihtiyaçlar nedeniyle satmaya karar verdik. Bu konuda hepimizin onayı ve bilgisi olması önemli. Süreçle ilgili detayları konuşmak için yakında bir araya gelmek istiyoruz.",2025-10-31 23:43:30
Kişisel,Büyük bir adım: Kanada'ya yerleşiyoruz,"Sevgili dostlarımız, hayatımızda yeni bir sayfa açıyoruz. Uzun süredir devam eden göçmenlik başvurumuz olumlu sonuçlandı ve Kanada'ya yerleşme kararı aldık. Bu hem heyecan verici hem de biraz hüzünlü bir süreç. Gitmeden önce hepinizle tek tek vedalaşmak istiyoruz.",2025-10-31 23:43:30
Kişisel,Yıllar sonra gelen o gün: Artık emekliyim!,"Merhaba, 30 yıllık çalışma hayatımın sonuna geldiğimi bildirmek isterim. Bugün itibarıyla resmen emekli oldum. Artık torunlarımla ve hobilerimle daha fazla vakit geçireceğim. Bu yeni dönemin başlangıcını kutlamak için yakında bir araya gelelim.",2025-10-31 23:43:30
Kişisel,Tarihi kaydedin: Düğünümüz var!,"Herkese selam, mutluluğa adım atacağımız o özel günün tarihini sizlerle paylaşmak istiyoruz. 25 Ağustos Cumartesi akşamı evleniyoruz! Şimdiden takvimlerinize not almanızı rica ederiz. Detaylı davetiyeyi yakında göndereceğiz. En mutlu günümüzde sizleri de aramızda görmeyi çok isteriz.",2025-10-31 23:43:30
Kişisel,Kendime bir hedef koydum: Maraton koşacağım!,"Selamlar, hayatıma biraz hareket ve disiplin katmak için büyük bir karar aldım. Önümüzdeki İstanbul Maratonu'nda 42 km koşmak için antrenmanlara başladım. Bu benim için hem fiziksel hem de zihinsel olarak büyük bir meydan okuma olacak. Bana şans dileyin!",2025-10-31 23:43:30
Kişisel,Her şey için teşekkürler,"Sevgili dostlar, geçtiğimiz zorlu süreçte yanımızda olan, arayan, soran, destek olan herkese sonsuz teşekkür ederiz. İyi dilekleriniz ve dualarınız bize inanılmaz güç verdi. Çok şükür artık her şey yoluna girdi ve daha iyiyiz. Minnettarlığımızı anlatmaya kelimeler yetmez.",2025-10-31 23:43:30
Kişisel,Bayramda görüşelim mi?,Herkese iyi bayramlar! Umarım sevdiklerinizle birlikte keyifli ve huzurlu bir bayram geçirirsiniz. Biz bayramın ikinci günü evde olacağız. Geleneksel bayram kahvemizi içip sohbet etmek için uğramak isterseniz çok seviniriz. Kapımız herkese açık.,2025-10-31 23:43:30
Kişisel,Artık resmen çift vatandaşım!,"Merhaba arkadaşlar, uzun ve meşakkatli bir sürecin sonunda müjdeli haberi aldım. Yıllardır yaşadığım Almanya'da vatandaşlık başvurum kabul edildi. Artık resmen hem Türk hem de Alman vatandaşıyım. Bu önemli gelişmeyi sizlerle paylaşmak istedim.",2025-10-31 23:43:30
Kişisel,Babamın vasiyeti hakkında toplantı,"Sevgili kardeşlerim, babamızın vefatının ardından avukatıyla görüştüm. Vasiyetinin okunması ve miras konularını görüşmek üzere hep birlikte bir araya gelmemiz gerekiyor. Önümüzdeki hafta sonu hepiniz için uygun bir zaman belirleyelim. Lütfen en kısa sürede müsait olduğunuz günleri bana bildirin.",2025-10-31 23:43:30
Kişisel,Yeniden öğrenci oluyorum!,"Selamlar, yıllar sonra yeniden ders sıralarına dönmeye karar verdim. İşletme alanında yüksek lisans programına kabul edildim. Hem çalışıp hem okumak zor olacak ama kendimi geliştirmek adına bu adımı attığım için çok heyecanlıyım. Derslerim akşamları başlayacak.",2025-10-31 23:43:30
Kişisel,Kardeşim askere gidiyor,"Sevgili dostlar, kardeşim Can yarın sabah askere gidiyor. Onu hayırlısıyla vatan görevine uğurlayacağız. Sizlerden bu süreçte dualarınızı esirgememenizi rica ediyorum. İnşallah sağ salim gidip gelir. İlginiz için şimdiden teşekkürler.",2025-10-31 23:43:30
Diğer,Hafta sonu doğa yürüyüşü planı,"Selamlar, bu cumartesi için Belgrad Ormanı'nda bir yürüyüş organize etmeyi düşünüyorum. Hava da güzel olacak gibi görünüyor. Gelmek isteyenler bu e-postaya dönerse, bir grup oluşturup detayları konuşabiliriz. Yanınıza su ve atıştırmalık almayı unutmayın. Görüşmek üzere!",2025-10-31 23:44:31
Diğer,Apartman ortak alan kullanımı hakkında küçük bir hatırlatma,"Değerli komşular, son zamanlarda bisiklet ve çocuk arabalarının merdiven boşluğunda bırakıldığını fark ettik. Acil durumlarda geçişi engelleyebileceği için bu konuda daha hassas olmanızı rica ediyoruz. Anlayışınız için şimdiden teşekkürler. İyi günler dilerim.",2025-10-31 23:44:31
Diğer,Eski kitaplarımı bağışlamak istiyorum,"Merhaba, elimde okuduğum ve artık ihtiyacım olmayan çok sayıda roman ve hikaye kitabı birikti. Bu kitapları ihtiyacı olan bir köy okuluna veya kütüphaneye bağışlamak istiyorum. Bu konuda yönlendirme yapabilecek veya kitapları ulaştırabilecek bir tanıdığı olan var mı? Yardımlarınız için teşekkürler.",2025-10-31 23:44:31
Diğer,Bulduğum anahtarlık hakkında,"Herkese merhaba, bu sabah apartmanın girişinde üzerinde kedi figürü olan bir anahtarlık buldum. Güvenliğe bıraktım, eğer size aitse oradan teslim alabilirsiniz. Umarım sahibi en kısa zamanda bulunur. İyi günler.",2025-10-31 23:44:31
Diğer,Bitki takası yapmak isteyen var mı?,"Selamlar, evdeki sukulentlerimden birkaç tanesini çoğalttım. Farklı türde ev bitkileriyle takas yapmak isterim. Özellikle paşa kılıcı veya dua çiçeği arıyorum. İlgilenen olursa fotoğraflarını gönderebilirim.",2025-10-31 23:44:31
Diğer,Mahallemizdeki sokak hayvanları için su kapları,"Arkadaşlar selam, havalar malum çok ısındı. Mahallemizdeki patili dostlarımız için kapımızın önüne bir kap su koymayı ihmal etmeyelim. Küçük bir hareketimiz onlar için hayati önem taşıyor. Bu konuda duyarlılık gösteren herkese teşekkürler.",2025-10-31 23:44:31
Diğer,Film gecesi için öneri topluyorum,"Merhaba millet, cuma akşamı için evde bir film gecesi yapmayı planlıyoruz. Ne izleyeceğimize bir türlü karar veremedik. Son zamanlarda izleyip çok beğendiğiniz, farklı türlerde film önerilerinizi alabilir miyim? Şimdiden teşekkürler.",2025-10-31 23:44:31
Diğer,Bu akşamki halı saha maçına bir kişi eksik,"Selam, bu akşam saat 21:00'deki halı saha maçımız için acil bir oyuncu eksiğimiz var. Katılmak isteyen olursa bana hızlıca geri dönüş yapabilir mi? Yerimiz Avcılar'da, ulaşım konusunda yardımcı oluruz. Haber bekliyorum.",2025-10-31 23:44:31
Diğer,Geçen gün bahsettiğim belgeselin linki,"Can, geçen gün sohbet ederken bahsettiğim o ilginç uzay belgeselini buldum. Gerçekten ufkunu açacak bilgiler var içinde. Müsait bir zamanında izlemeni kesinlikle tavsiye ederim. İşte linki burada, izleyince yorumlarını bekliyorum.",2025-10-31 23:44:31
Diğer,Güvenilir bir terzi arıyorum,"Merhaba arkadaşlar, elbisemde küçük bir tadilat yaptırmam gerekiyor ama bu bölgede iyi bir terzi bilmiyorum. Daha önce deneyip memnun kaldığınız, işini temiz yapan bir terzi tavsiyeniz var mı? Yardımlarınız için şimdiden teşekkür ederim.",2025-10-31 23:44:31
Diğer,İkinci el masaüstü bilgisayarımı satıyorum,"Selamlar, yeni bir bilgisayar aldığım için eskisini satmaya karar verdim. Oyun oynamak için hala yeterli bir performansı var ve tüm bakımlarını yeni yaptırdım. İlgilenen olursa özelliklerini ve fotoğraflarını özelden gönderebilirim. Fiyat konusunda yardımcı olmaya çalışırım.",2025-10-31 23:44:31
Diğer,Kitap kulübü için yeni kitap önerisi,"Herkese merhaba, kitap kulübümüzün bir sonraki ay için okuyacağı kitabı seçme zamanı geldi. Benim aklımda 'Yeraltından Notlar' var, hem klasik hem de üzerine konuşacak çok şey barındırıyor. Sizin de farklı önerileriniz varsa lütfen paylaşın. Haftaya oylama yapabiliriz.",2025-10-31 23:44:31
Diğer,Yaz tatili için karavan kiralama deneyimi olan var mı?,"Arkadaşlar, bu yaz tatilinde ailemle bir karavan kiralayıp Ege turu yapmayı düşünüyoruz. Daha önce böyle bir deneyimi olan var mı? Güvenilir firma önerilerinizi ve dikkat etmemiz gereken konuları paylaşırsanız çok sevinirim. Her türlü tavsiyeye açığım.",2025-10-31 23:44:31
Diğer,Bahçe düzenlemesi için yardım çağrısı,"Sevgili komşular, sitemizin ortak bahçesini biraz daha güzelleştirmek için pazar sabahı küçük bir etkinlik düzenliyoruz. Çiçek ekimi ve çevre düzenlemesi yapacağız. Katılmak ve bize yardım etmek isteyen herkesi bekliyoruz. Eldivenlerinizi alıp gelin yeter!",2025-10-31 23:44:31
Diğer,Yeni açılan sergi hakkında bilgi,"Selam, sanatla ilgilenenler için bir haberim var. Geçen hafta şehir galerisinde yeni bir fotoğraf sergisi açıldı. Ben dün gezdim ve gerçekten çok etkilendim. Ay sonuna kadar açık kalacakmış, gitmek isteyenlere kesinlikle tavsiye ederim.",2025-10-31 23:44:31
Diğer,Ankara'ya gidecek olan var mı?,"Merhaba, bu hafta sonu cumartesi sabahı Ankara'ya gitmem gerekiyor. Acaba arabasıyla gidecek ve yol arkadaşı arayan biri var mı? Elbette yol masraflarına ortak olurum. Haber verirseniz çok memnun olurum.",2025-10-31 23:44:31
Diğer,Masa tenisi turnuvası düzenliyoruz,"Selamlar, ofisteki arkadaşlarla küçük bir masa tenisi turnuvası organize etmeye karar verdik. Katılım tamamen eğlence amaçlıdır, tecrübeli olmanıza gerek yok. Katılmak isteyenler isimlerini Cuma gününe kadar bana yazdırabilirler. Kazananı güzel bir akşam yemeği bekliyor!",2025-10-31 23:44:31
Diğer,Kedi maması ortak alımı,"Merhaba, internetten kedim için toplu mama siparişi vereceğim. Birlikte alırsak hem kargo bedavaya geliyor hem de daha ucuza mal oluyor. Aynı markayı kullanan veya denemek isteyen varsa bana ulaşabilir. Böylece hepimiz için daha ekonomik olur.",2025-10-31 23:44:31
Diğer,Fazla gelen konser biletleri,"Arkadaşlar, bir yanlış anlaşılma sonucu elimde cumartesi akşamki Duman konseri için iki adet fazla bilet var. Gitmek isteyen olursa aldığım fiyattan verebilirim. Biletler elektronik olduğu için hemen transfer edebilirim. Haber bekliyorum.",2025-10-31 23:44:31
Diğer,Gitar dersi için tavsiye,"Selam, uzun zamandır aklımda olan gitar çalmayı öğrenmeye karar verdim. Başlangıç seviyesi için online veya yüz yüze ders alabileceğim bir hoca tavsiyeniz var mı? Özellikle sabırlı ve öğretme tekniği iyi olan birini arıyorum. Şimdiden teşekkürler.",2025-10-31 23:44:31
Diğer,Yeni başlayanlar için fotoğrafçılık atölyesi,"Merhaba, temel fotoğrafçılık bilgilerini öğrenmek isteyenler için bir atölye düzenlemeyi planlıyorum. Tamamen ücretsiz ve bilgi paylaşımı odaklı olacak. Diyafram, enstantane gibi temel konuları konuşacağız. İlgilenenler bu e-postaya yanıt verirse bir tarih belirleyebiliriz.",2025-10-31 23:44:31
Diğer,Çatı katındaki eski eşyalar,"Değerli apartman sakinleri, çatı katındaki ortak alanda uzun süredir bekleyen bazı eski eşyalar bulunuyor. Bu eşyaların sahiplerinin 2 hafta içinde eşyalarını almalarını rica ediyoruz. Belirtilen sürenin sonunda kalan eşyalar belediye ekipleri tarafından alınacaktır. Anlayışınız için teşekkürler.",2025-10-31 23:44:31
Diğer,Doğum günü sürprizi organizasyonu,Sessizlik! Bu e-posta gizlidir. Bildiğiniz gibi haftaya Ayşe'nin doğum günü. Ona küçük bir sürpriz parti organize etmek istiyoruz. Mekan ve hediye konusunda fikirlerinizi ve katılım durumunuzu özelden bana bildirirseniz sevinirim. Lütfen Ayşe'ye hiçbir şey belli etmeyin.,2025-10-31 23:44:31
Diğer,Kullanmadığım spor malzemeleri,"Selamlar, evde yer açmak için bir süredir kullanmadığım spor malzemelerimi elden çıkarmak istiyorum. Bir çift 5 kiloluk dambıl, bir adet yoga matı ve atlama ipi var. Neredeyse hiç kullanılmadılar. İhtiyacı olan birine uygun bir fiyata verebilirim.",2025-10-31 23:44:31
Diğer,Gönüllü kan bağışı kampanyası,"Merhaba arkadaşlar, bildiğiniz gibi kan bağışı hayat kurtarır. Önümüzdeki hafta Kızılay'ın şehir meydanında kan bağışı aracı olacak. Müsait olan herkesi bu önemli konuda duyarlı olmaya ve kan bağışında bulunmaya davet ediyorum. Unutmayın, bir gün bizim de ihtiyacımız olabilir.",2025-10-31 23:44:31
Diğer,Akşamları çok gürültü oluyor,"İyi günler komşular, özellikle akşam saat 10'dan sonra üst katlardan çok fazla gürültü geldiğini fark ettim. Evde küçük bebeğimiz olduğu için bu durum bizi biraz olumsuz etkiliyor. Bu saatlerde ses seviyesine biraz daha dikkat edebilirsek çok seviniriz. Anlayışınız için teşekkür ederim.",2025-10-31 23:44:31
Diğer,Tavla turnuvasına davet,"Selam beyler, rekabeti ve muhabbeti bol bir tavla turnuvasına ne dersiniz? Önümüzdeki hafta içi bir akşam toplanıp şampiyonu belirleyelim diyorum. Katılmak isteyenler adını yazdırsın, eşleşmeleri kura ile belirleyeceğiz. Çaylar benden!",2025-10-31 23:44:31
Diğer,Bozulan kahve makinesi için yardım talebi,"Merhaba, ofisteki ortak kullandığımız kahve makinesi maalesef bozuldu. Bu tür küçük ev aletlerinin tamirinden anlayan bir arkadaşımız var mı? Servise göndermeden önce bir bakabilirse harika olur. Şimdiden yardımlarınız için teşekkürler.",2025-10-31 23:44:31
Diğer,Yazlık için ev arkadaşı arayışı,"Selamlar, bu yaz Çeşme'de kiraladığımız 3 odalı yazlığın bir odası boşta kaldı. Temmuz ve Ağustos ayları için masrafları paylaşacak, uyumlu ve temiz bir ev arkadaşı arıyoruz. İlgilenenler detaylar için bana ulaşabilir.",2025-10-31 23:44:31
Diğer,Perşembe günkü pazar alışverişi,"Merhaba, perşembe günü arabayla semt pazarına gideceğim. Yaşı nedeniyle gitmekte zorlanan veya poşetlerini taşımakta zorlanan komşularımız varsa bana listelerini verebilirler. Onların alışverişini de seve seve yapabilirim. Çekinmeden haber vermeniz yeterli.",2025-10-31 23:44:31
Diğer,İlginç bir podcast önerisi,"Selam herkese, son zamanlarda 'Bilim Konuşmaları' adında harika bir podcast keşfettim. Karmaşık bilimsel konuları çok anlaşılır ve keyifli bir dille anlatıyorlar. Özellikle araba kullanırken veya yürüyüş yaparken dinlemek için harika. Meraklısına tavsiye ederim.",2025-10-31 23:44:31
Diğer,Site otoparkındaki hatalı park,"Değerli komşular, son birkaç gündür 34 ABC 123 plakalı gri aracın iki araçlık yeri kaplayacak şekilde park ettiğini görüyoruz. Araç sahibinin bu konuda daha dikkatli olmasını rica ediyoruz. Otopark alanımız kısıtlı olduğu için herkesin kurallara uyması hepimizin yararına olacaktır.",2025-10-31 23:44:31
Diğer,Ev yapımı turşu tarifi,"Merhaba, geçen gün tadına baktığınız ve çok beğendiğiniz salatalık turşusunun tarifini isteyenler olmuştu. Annemden aldığım o meşhur tarifin detaylarını bu e-postaya ekliyorum. Püf noktası, içine birkaç nohut atmak ve kesinlikle kaya tuzu kullanmak. Afiyet olsun!",2025-10-31 23:44:31
Diğer,İkinci el çocuk bisikleti arıyorum,"Selamlar, 6 yaşındaki oğlum için artık kullanmadığınız, durumu iyi olan bir çocuk bisikleti arıyorum. Yeni almak yerine ikinci el değerlendirmek daha mantıklı geldi. Elinde olan veya satmayı düşünen varsa bana fotoğraflarıyla birlikte ulaşabilir mi?",2025-10-31 23:44:31
Diğer,Apartman aidatlarına zam yapılması hakkında,"Sayın sakinler, artan genel giderler (elektrik, su, asansör bakımı vb.) nedeniyle mevcut aidat tutarı yetersiz kalmaktadır. Yönetim olarak, önümüzdeki aydan itibaren aidatlara %20 oranında bir artış yapılmasını zorunlu görüyoruz. Detaylı gider tablosu duyuru panosuna asılacaktır.",2025-10-31 23:44:31
Diğer,Yabancı dil pratiği için konuşma partneri,"Merhaba, İngilizce konuşma pratiği yapmak için düzenli olarak buluşabileceğim bir arkadaş arıyorum. Seviyem orta düzeyde, amacım daha akıcı konuşabilmek. Haftada bir veya iki kez bir kahve eşliğinde sohbet edebiliriz. İlgilenen varsa lütfen bana yazsın.",2025-10-31 23:44:31
Diğer,Meteor yağmurunu izleme etkinliği,"Selam astronomi meraklıları, bu cumartesi gece yarısından sonra Perseid meteor yağmurunun en yoğun olduğu zaman olacak. Şehir ışıklarından uzak, tepelik bir yere gidip bu görsel şöleni izlemeyi planlıyorum. Gelmek isteyen olursa birlikte gidebiliriz, yanımıza termosla çay almayı unutmayalım!",2025-10-31 23:44:31
